time_step,SI,S2,S3,SY1_G,SY1_L,SY2_G,SY2_L,SY3_G,SY3L,BawY,BY_G,BY_L
256,11.8209,11.8209,11.8209,0,0.0118209,0,0.0118209,0,0.0118209,11.8209,0,0.0118209
257,16.0875,16.0875,16.0875,0,0.0160875,0,0.0160875,0,0.0160875,16.0875,0,0.0160875
258,17.0572,17.0572,17.0572,0,0.0170572,0,0.0170572,0,0.0170572,17.0572,0,0.0170572
259,15.7892,15.7892,15.7892,0,0.0157892,0,0.0157892,0,0.0157892,15.7892,0,0.0157892
260,14.5848,14.5848,14.5848,0,0.0145848,0,0.0145848,0,0.0145848,14.5848,0,0.0145848
261,13.355,13.355,13.355,0,0.013355,0,0.013355,0,0.013355,13.355,0,0.013355
262,12.2114,12.2114,12.2114,0,0.0122114,0,0.0122114,0,0.0122114,12.2114,0,0.0122114
263,10.7462,10.7462,10.7462,0,0.0107462,0,0.0107462,0,0.0107462,10.7462,0,0.0107462
264,9.03449,9.03449,9.03449,0,0.00903449,0,0.00903449,0,0.00903449,9.03449,0,0.00903449
265,7.20736,7.20736,7.20736,0,0.00720736,0,0.00720736,0,0.00720736,7.20736,0,0.00720736
266,5.91682,5.91682,5.91682,0,0.00591682,0,0.00591682,0,0.00591682,5.91682,0,0.00591682
267,5.34275,5.34275,5.34275,0,0.00534275,0,0.00534275,0,0.00534275,5.34275,0,0.00534275
268,5.26031,5.26031,5.26031,0,0.00526031,0,0.00526031,0,0.00526031,5.26031,0,0.00526031
269,5.29479,5.29479,5.29479,0,0.00529479,0,0.00529479,0,0.00529479,5.29479,0,0.00529479
270,5.77668,5.77668,5.77668,0,0.00577668,0,0.00577668,0,0.00577668,5.77668,0,0.00577668
271,6.78701,6.78701,6.78701,0,0.00678701,0,0.00678701,0,0.00678701,6.78701,0,0.00678701
272,8.03337,8.03337,8.03337,0,0.00803337,0,0.00803337,0,0.00803337,8.03337,0,0.00803337
273,7.7543,7.7543,7.7543,0,0.0077543,0,0.0077543,0,0.0077543,7.7543,0,0.0077543
274,6.6887,6.6887,6.6887,0,0.0066887,0,0.0066887,0,0.0066887,6.6887,0,0.0066887
275,5.76241,5.73004,5.73004,0,0.00576241,0,0.00573004,0,0.00573004,5.73004,0,0.00573004
276,7.67199,7.70121,7.70121,0,0.00767199,0,0.00770121,0,0.00770121,7.70121,0,0.00770121
277,7.91545,7.91545,7.91545,0,0.00791545,0,0.00791545,0,0.00791545,7.91545,0,0.00791545
278,9.71343,9.71343,9.71343,0,0.00971343,0,0.00971343,0,0.00971343,9.71343,0,0.00971343
279,12.0919,12.0919,12.0919,0,0.0120919,0,0.0120919,0,0.0120919,12.0919,0,0.0120919
280,13.2891,13.2891,13.2891,0,0.0132891,0,0.0132891,0,0.0132891,13.2891,0,0.0132891
281,16.7485,16.7485,16.7485,0,0.0167485,0,0.0167485,0,0.0167485,16.7485,0,0.0167485
282,17.2281,17.2281,17.2281,0,0.0172281,0,0.0172281,0,0.0172281,17.2281,0,0.0172281
283,16.0822,16.0822,16.0822,0,0.0160822,0,0.0160822,0,0.0160822,16.0822,0,0.0160822
284,14.6328,14.6328,14.6328,0,0.0146328,0,0.0146328,0,0.0146328,14.6328,0,0.0146328
285,13.0875,13.0875,13.0875,0,0.0130875,0,0.0130875,0,0.0130875,13.0875,0,0.0130875
286,12.009,12.009,12.009,0,0.012009,0,0.012009,0,0.012009,12.009,0,0.012009
287,10.5041,10.5041,10.5041,0,0.0105041,0,0.0105041,0,0.0105041,10.5041,0,0.0105041
288,8.43344,8.43344,8.43344,0,0.00843344,0,0.00843344,0,0.00843344,8.43344,0,0.00843344
289,6.84688,6.84688,6.84688,0,0.00684688,0,0.00684688,0,0.00684688,6.84688,0,0.00684688
290,5.86361,5.86361,5.86361,0,0.00586361,0,0.00586361,0,0.00586361,5.86361,0,0.00586361
291,5.35474,5.35474,5.35474,0,0.00535474,0,0.00535474,0,0.00535474,5.35474,0,0.00535474
292,5.13516,5.13516,5.13516,0,0.00513516,0,0.00513516,0,0.00513516,5.13516,0,0.00513516
293,5.1464,5.1464,5.1464,0,0.0051464,0,0.0051464,0,0.0051464,5.1464,0,0.0051464
294,5.49939,5.49939,5.49939,0,0.00549939,0,0.00549939,0,0.00549939,5.49939,0,0.00549939
295,6.1213,6.1213,6.1213,0,0.0061213,0,0.0061213,0,0.0061213,6.1213,0,0.0061213
296,7.99061,7.99061,7.99061,0,0.00799061,0,0.00799061,0,0.00799061,7.99061,0,0.00799061
297,8.613,8.613,8.613,0,0.008613,0,0.008613,0,0.008613,8.613,0,0.008613
298,5.98911,5.98911,5.98911,0,0.00598911,0,0.00598911,0,0.00598911,5.98911,0,0.00598911
299,3.23961,2.24347,2.24347,0,0.00323961,0,0.00224347,0,0.00224347,2.24347,0,0.00224347
300,5.69786,6.22826,6.22826,0,0.00569786,0,0.00622826,0,0.00622826,6.22826,0,0.00622826
301,5.50994,5.46046,5.46046,0,0.00550994,0,0.00546046,0,0.00546046,5.46046,0,0.00546046
302,9.35964,9.77291,9.77291,0,0.00935964,0,0.00977291,0,0.00977291,9.77291,0,0.00977291
303,11.4607,11.4607,11.4607,0,0.0114607,0,0.0114607,0,0.0114607,11.4607,0,0.0114607
304,13.1024,13.1024,13.1024,0,0.0131024,0,0.0131024,0,0.0131024,13.1024,0,0.0131024
305,16.989,16.989,16.989,0,0.016989,0,0.016989,0,0.016989,16.989,0,0.016989
306,17.8307,17.8307,17.8307,0,0.0178307,0,0.0178307,0,0.0178307,17.8307,0,0.0178307
307,17.109,17.109,17.109,0,0.017109,0,0.017109,0,0.017109,17.109,0,0.017109
308,15.5494,15.5494,15.5494,0,0.0155494,0,0.0155494,0,0.0155494,15.5494,0,0.0155494
309,13.9508,13.9508,13.9508,0,0.0139508,0,0.0139508,0,0.0139508,13.9508,0,0.0139508
310,12.1716,12.1716,12.1716,0,0.0121716,0,0.0121716,0,0.0121716,12.1716,0,0.0121716
311,9.7592,9.7592,9.7592,0,0.0097592,0,0.0097592,0,0.0097592,9.7592,0,0.0097592
312,7.71923,7.71923,7.71923,0,0.00771923,0,0.00771923,0,0.00771923,7.71923,0,0.00771923
313,6.20836,6.20836,6.20836,0,0.00620836,0,0.00620836,0,0.00620836,6.20836,0,0.00620836
314,5.47915,5.47915,5.47915,0,0.00547915,0,0.00547915,0,0.00547915,5.47915,0,0.00547915
315,5.12841,5.12841,5.12841,0,0.00512841,0,0.00512841,0,0.00512841,5.12841,0,0.00512841
316,5.13291,5.13291,5.13291,0,0.00513291,0,0.00513291,0,0.00513291,5.13291,0,0.00513291
317,5.50388,5.50388,5.50388,0,0.00550388,0,0.00550388,0,0.00550388,5.50388,0,0.00550388
318,6.92932,6.92932,6.92932,0,0.00692932,0,0.00692932,0,0.00692932,6.92932,0,0.00692932
319,8.82819,8.82819,8.82819,0,0.00882819,0,0.00882819,0,0.00882819,8.82819,0,0.00882819
320,6.25009,6.25009,6.25009,0,0.00625009,0,0.00625009,0,0.00625009,6.25009,0,0.00625009
321,2.0051,0,0,0,0.0020051,0,0,0,0,-0.130966,0.000130966,0
322,1.21581,0,0,0,0.00121581,0,0,0,0,-3.62645,0.00362645,0
323,0.544007,0,0,0,0.000544007,0,0,0,0,-7.08431,0.00708431,0
324,1.21563,0,0,0,0.00121563,0,0,0,0,-3.46263,0.00346263,0
325,1.07245,0,0,0,0.00107245,0,0,0,0,-0.185541,0.000185541,0
326,3.05404,0.280163,0.280163,0,0.00305404,0,0.000280163,0,0.000280163,5.60325,0,0.00560325
327,4.78303,1.55203,1.55203,0,0.00478303,0,0.00155203,0,0.00155203,9.30607,0,0.00930607
328,6.48369,11.7527,11.7527,0,0.00648369,0,0.0117527,0,0.0117527,11.7527,0,0.0117527
329,11.8444,16.1819,16.1819,0,0.0118444,0,0.0161819,0,0.0161819,16.1819,0,0.0161819
330,15.9137,17.0707,17.0707,0,0.0159137,0,0.0170707,0,0.0170707,17.0707,0,0.0170707
331,15.6139,16.3048,16.3048,0,0.0156139,0,0.0163048,0,0.0163048,16.3048,0,0.0163048
332,15.0165,15.0165,15.0165,0,0.0150165,0,0.0150165,0,0.0150165,15.0165,0,0.0150165
333,13.8384,13.8384,13.8384,0,0.0138384,0,0.0138384,0,0.0138384,13.8384,0,0.0138384
334,12.1484,12.1484,12.1484,0,0.0121484,0,0.0121484,0,0.0121484,12.1484,0,0.0121484
335,10.0552,10.0552,10.0552,0,0.0100552,0,0.0100552,0,0.0100552,10.0552,0,0.0100552
336,7.94181,7.94181,7.94181,0,0.00794181,0,0.00794181,0,0.00794181,7.94181,0,0.00794181
337,6.36799,6.36799,6.36799,0,0.00636799,0,0.00636799,0,0.00636799,6.36799,0,0.00636799
338,5.63728,5.63728,5.63728,0,0.00563728,0,0.00563728,0,0.00563728,5.63728,0,0.00563728
339,5.33526,5.33526,5.33526,0,0.00533526,0,0.00533526,0,0.00533526,5.33526,0,0.00533526
340,5.27081,5.27081,5.27081,0,0.00527081,0,0.00527081,0,0.00527081,5.27081,0,0.00527081
341,5.60356,5.60356,5.60356,0,0.00560356,0,0.00560356,0,0.00560356,5.60356,0,0.00560356
342,7.0882,7.0882,7.0882,0,0.0070882,0,0.0070882,0,0.0070882,7.0882,0,0.0070882
343,8.76816,8.76816,8.76816,0,0.00876816,0,0.00876816,0,0.00876816,8.76816,0,0.00876816
344,4.93758,4.93758,4.93758,0,0.00493758,0,0.00493758,0,0.00493758,4.93758,0,0.00493758
345,3.33122,3.13977,3.13977,0,0.00333122,0,0.00313977,0,0.00313977,3.13977,0,0.00313977
346,2.53265,1.72474,1.72474,0,0.00253265,0,0.00172474,0,0.00172474,1.72474,0,0.00172474
347,2.81133,2.55794,2.55794,0,0.00281133,0,0.00255794,0,0.00255794,2.55794,0,0.00255794
348,1.84811,0,0,0,0.00184811,0,0,0,0,-0.37286,0.00037286,0
349,2.0167,0.173082,0.173082,0,0.0020167,0,0.000173082,0,0.000173082,0.509588,0,0.000509588
350,4.08318,6.20907,6.20907,0,0.00408318,0,0.00620907,0,0.00620907,6.20907,0,0.00620907
351,7.35258,8.76276,8.76276,0,0.00735258,0,0.00876276,0,0.00876276,8.76276,0,0.00876276
352,10.451,11.2109,11.2109,0,0.010451,0,0.0112109,0,0.0112109,11.2109,0,0.0112109
353,15.6012,15.7967,15.7967,0,0.0156012,0,0.0157967,0,0.0157967,15.7967,0,0.0157967
354,16.9778,16.9778,16.9778,0,0.0169778,0,0.0169778,0,0.0169778,16.9778,0,0.0169778
355,16.2733,16.2733,16.2733,0,0.0162733,0,0.0162733,0,0.0162733,16.2733,0,0.0162733
356,15.2174,15.2174,15.2174,0,0.0152174,0,0.0152174,0,0.0152174,15.2174,0,0.0152174
357,13.8571,13.8571,13.8571,0,0.0138571,0,0.0138571,0,0.0138571,13.8571,0,0.0138571
358,12.3508,12.3508,12.3508,0,0.0123508,0,0.0123508,0,0.0123508,12.3508,0,0.0123508
359,10.3835,10.3835,10.3835,0,0.0103835,0,0.0103835,0,0.0103835,10.3835,0,0.0103835
360,8.12392,8.12392,8.12392,0,0.00812392,0,0.00812392,0,0.00812392,8.12392,0,0.00812392
361,6.55984,6.55984,6.55984,0,0.00655984,0,0.00655984,0,0.00655984,6.55984,0,0.00655984
362,5.66951,5.66951,5.66951,0,0.00566951,0,0.00566951,0,0.00566951,5.66951,0,0.00566951
363,5.35325,5.35325,5.35325,0,0.00535325,0,0.00535325,0,0.00535325,5.35325,0,0.00535325
364,5.30753,5.30753,5.30753,0,0.00530753,0,0.00530753,0,0.00530753,5.30753,0,0.00530753
365,5.56908,5.56908,5.56908,0,0.00556908,0,0.00556908,0,0.00556908,5.56908,0,0.00556908
366,7.03798,7.03798,7.03798,0,0.00703798,0,0.00703798,0,0.00703798,7.03798,0,0.00703798
367,8.93625,8.93625,8.93625,0,0.00893625,0,0.00893625,0,0.00893625,8.93625,0,0.00893625
368,6.46186,6.46186,6.46186,0,0.00646186,0,0.00646186,0,0.00646186,6.46186,0,0.00646186
369,3.21254,2.97897,2.97897,0,0.00321254,0,0.00297897,0,0.00297897,2.97897,0,0.00297897
370,2.08671,0.214812,0.214812,0,0.00208671,0,0.000214812,0,0.000214812,0.214812,0,0.000214812
371,0.868448,0,0,0,0.000868448,0,0,0,0,-4.9892,0.0049892,0
372,1.49349,0,0,0,0.00149349,0,0,0,0,-1.89822,0.00189822,0
373,2.23605,0.0949751,0.0949751,0,0.00223605,0,9.50E-05,0,9.50E-05,1.8995,0,0.0018995
374,2.40029,0.0798584,0.0798584,0,0.00240029,0,7.99E-05,0,7.99E-05,1.59717,0,0.00159717
375,4.87641,5.98032,5.98032,0,0.00487641,0,0.00598032,0,0.00598032,8.87438,0,0.00887438
376,6.67537,11.36,11.36,0,0.00667537,0,0.01136,0,0.01136,11.36,0,0.01136
377,14.4275,16.0995,16.0995,0,0.0144275,0,0.0160995,0,0.0160995,16.0995,0,0.0160995
378,16.3611,17.2424,17.2424,0,0.0163611,0,0.0172424,0,0.0172424,17.2424,0,0.0172424
379,16.2861,16.2861,16.2861,0,0.0162861,0,0.0162861,0,0.0162861,16.2861,0,0.0162861
380,14.9228,14.9228,14.9228,0,0.0149228,0,0.0149228,0,0.0149228,14.9228,0,0.0149228
381,13.6008,13.6008,13.6008,0,0.0136008,0,0.0136008,0,0.0136008,13.6008,0,0.0136008
382,12.1184,12.1184,12.1184,0,0.0121184,0,0.0121184,0,0.0121184,12.1184,0,0.0121184
383,10.4299,10.4299,10.4299,0,0.0104299,0,0.0104299,0,0.0104299,10.4299,0,0.0104299
384,8.28805,8.28805,8.28805,0,0.00828805,0,0.00828805,0,0.00828805,8.28805,0,0.00828805
385,6.64153,6.64153,6.64153,0,0.00664153,0,0.00664153,0,0.00664153,6.64153,0,0.00664153
386,5.8164,5.8164,5.8164,0,0.0058164,0,0.0058164,0,0.0058164,5.8164,0,0.0058164
387,5.36524,5.36524,5.36524,0,0.00536524,0,0.00536524,0,0.00536524,5.36524,0,0.00536524
388,5.39446,5.39446,5.39446,0,0.00539446,0,0.00539446,0,0.00539446,5.39446,0,0.00539446
389,5.62304,5.62304,5.62304,0,0.00562304,0,0.00562304,0,0.00562304,5.62304,0,0.00562304
390,7.11817,7.11817,7.11817,0,0.00711817,0,0.00711817,0,0.00711817,7.11817,0,0.00711817
391,8.90854,8.90854,8.90854,0,0.00890854,0,0.00890854,0,0.00890854,8.90854,0,0.00890854
392,6.08746,6.08746,6.08746,0,0.00608746,0,0.00608746,0,0.00608746,6.08746,0,0.00608746
393,2.67016,1.94527,1.94527,0,0.00267016,0,0.00194527,0,0.00194527,1.94527,0,0.00194527
394,1.83402,0,0,0,0.00183402,0,0,0,0,-0.555472,0.000555472,0
395,2.18532,0.316863,0.316863,0,0.00218532,0,0.000316863,0,0.000316863,0.818176,0,0.000818176
396,3.59345,5.00018,5.00018,0,0.00359345,0,0.00500018,0,0.00500018,5.00018,0,0.00500018
397,4.33386,5.8947,5.8947,0,0.00433386,0,0.0058947,0,0.0058947,5.8947,0,0.0058947
398,5.78537,6.04085,6.04085,0,0.00578537,0,0.00604085,0,0.00604085,6.04085,0,0.00604085
399,8.39552,8.97419,8.97419,0,0.00839552,0,0.00897419,0,0.00897419,8.97419,0,0.00897419
400,10.9711,11.2116,11.2116,0,0.0109711,0,0.0112116,0,0.0112116,11.2116,0,0.0112116
401,15.4152,15.4152,15.4152,0,0.0154152,0,0.0154152,0,0.0154152,15.4152,0,0.0154152
402,16.6398,16.6398,16.6398,0,0.0166398,0,0.0166398,0,0.0166398,16.6398,0,0.0166398
403,15.739,15.739,15.739,0,0.015739,0,0.015739,0,0.015739,15.739,0,0.015739
404,14.7227,14.7227,14.7227,0,0.0147227,0,0.0147227,0,0.0147227,14.7227,0,0.0147227
405,13.639,13.639,13.639,0,0.013639,0,0.013639,0,0.013639,13.639,0,0.013639
406,12.1267,12.1267,12.1267,0,0.0121267,0,0.0121267,0,0.0121267,12.1267,0,0.0121267
407,10.5026,10.5026,10.5026,0,0.0105026,0,0.0105026,0,0.0105026,10.5026,0,0.0105026
408,8.34126,8.34126,8.34126,0,0.00834126,0,0.00834126,0,0.00834126,8.34126,0,0.00834126
409,6.67151,6.67151,6.67151,0,0.00667151,0,0.00667151,0,0.00667151,6.67151,0,0.00667151
410,5.8861,5.8861,5.8861,0,0.0058861,0,0.0058861,0,0.0058861,5.8861,0,0.0058861
411,5.51587,5.51587,5.51587,0,0.00551587,0,0.00551587,0,0.00551587,5.51587,0,0.00551587
412,5.46791,5.46791,5.46791,0,0.00546791,0,0.00546791,0,0.00546791,5.46791,0,0.00546791
413,5.6815,5.6815,5.6815,0,0.0056815,0,0.0056815,0,0.0056815,5.6815,0,0.0056815
414,6.95405,6.95405,6.95405,0,0.00695405,0,0.00695405,0,0.00695405,6.95405,0,0.00695405
415,8.3241,8.3241,8.3241,0,0.0083241,0,0.0083241,0,0.0083241,8.3241,0,0.0083241
416,1.7656,0,0,0,0.0017656,0,0,0,0,-1.25795,0.00125795,0
417,0,0,0,0,0,0,0,0,0,-14.6286,0.0146286,0
418,-3.6217,0,0,0.0036217,0,0,0,0,0,-12.9015,0.0129015,0
419,-6.35357,0,-3.32879,0.00635357,0,0,0,0.00332879,0,-15.6597,0.0156597,0
420,-10.8677,0,-7.19744,0.0108677,0,0,0,0.00719744,0,-17.5557,0.0175557,0
421,-9.40702,-4.17281,-4.99473,0.00940702,0,0.00417281,0,0.00499473,0,-11.4196,0.0114196,0
422,-3.52109,-2.07853,-1.23475,0.00352109,0,0.00207853,0,0.00123475,0,-2.44086,0.00244086,0
423,2.11669,0.417762,0.417762,0,0.00211669,0,0.000417762,0,0.000417762,8.35524,0,0.00835524
424,4.18327,0.59202,0.59202,0,0.00418327,0,0.00059202,0,0.00059202,11.8404,0,0.0118404
425,6.94416,0.793844,1.32779,0,0.00694416,0,0.000793844,0,0.00132779,15.8769,0,0.0158769
426,10.775,0.854323,7.52507,0,0.010775,0,0.000854323,0,0.00752507,17.0865,0,0.0170865
427,11.2511,3.47991,7.15243,0,0.0112511,0,0.00347991,0,0.00715243,15.8042,0,0.0158042
428,10.7097,14.6373,13.2403,0,0.0107097,0,0.0146373,0,0.0132403,14.6373,0,0.0146373
429,12.149,13.4749,13.4749,0,0.012149,0,0.0134749,0,0.0134749,13.4749,0,0.0134749
430,11.7392,12.2458,12.2458,0,0.0117392,0,0.0122458,0,0.0122458,12.2458,0,0.0122458
431,10.7769,10.7769,10.7769,0,0.0107769,0,0.0107769,0,0.0107769,10.7769,0,0.0107769
432,8.86662,8.86662,8.86662,0,0.00886662,0,0.00886662,0,0.00886662,8.86662,0,0.00886662
433,7.03948,7.03948,7.03948,0,0.00703948,0,0.00703948,0,0.00703948,7.03948,0,0.00703948
434,5.88235,5.88235,5.88235,0,0.00588235,0,0.00588235,0,0.00588235,5.88235,0,0.00588235
435,5.35549,5.35549,5.35549,0,0.00535549,0,0.00535549,0,0.00535549,5.35549,0,0.00535549
436,5.25807,5.25807,5.25807,0,0.00525807,0,0.00525807,0,0.00525807,5.25807,0,0.00525807
437,5.2813,5.2813,5.2813,0,0.0052813,0,0.0052813,0,0.0052813,5.2813,0,0.0052813
438,5.80141,5.80141,5.80141,0,0.00580141,0,0.00580141,0,0.00580141,5.80141,0,0.00580141
439,6.78455,6.78455,6.78455,0,0.00678455,0,0.00678455,0,0.00678455,6.78455,0,0.00678455
440,3.59243,3.4524,3.4524,0,0.00359243,0,0.0034524,0,0.0034524,3.4524,0,0.0034524
441,1.54227,0,0,0,0.00154227,0,0,0,0,-3.36067,0.00336067,0
442,0.823196,0,0,0,0.000823196,0,0,0,0,-8.21366,0.00821366,0
443,-2.26835,0,0,0.00226835,0,0,0,0,0,-11.9831,0.0119831,0
444,-3.23656,0,0,0.00323656,0,0,0,0,0,-9.67769,0.00967769,0
445,-2.46643,0,-0.634712,0.00246643,0,0,0,0.000634712,0,-4.83048,0.00483048,0
446,1.69146,0.0926908,0.0926908,0,0.00169146,0,9.27E-05,0,9.27E-05,1.85382,0,0.00185382
447,4.33252,0.475931,0.475931,0,0.00433252,0,0.000475931,0,0.000475931,9.51863,0,0.00951863
448,5.45921,0.621248,0.621248,0,0.00545921,0,0.000621248,0,0.000621248,12.425,0,0.012425
449,8.83174,4.29208,4.86491,0,0.00883174,0,0.00429208,0,0.00486491,16.0388,0,0.0160388
450,13.0367,17.0437,17.0437,0,0.0130367,0,0.0170437,0,0.0170437,17.0437,0,0.0170437
451,12.9504,15.9953,15.9953,0,0.0129504,0,0.0159953,0,0.0159953,15.9953,0,0.0159953
452,13.1455,14.647,14.647,0,0.0131455,0,0.014647,0,0.014647,14.647,0,0.014647
453,12.2591,13.1504,13.1504,0,0.0122591,0,0.0131504,0,0.0131504,13.1504,0,0.0131504
454,11.5784,11.994,11.994,0,0.0115784,0,0.011994,0,0.011994,11.994,0,0.011994
455,10.4802,10.4802,10.4802,0,0.0104802,0,0.0104802,0,0.0104802,10.4802,0,0.0104802
456,8.59907,8.59907,8.59907,0,0.00859907,0,0.00859907,0,0.00859907,8.59907,0,0.00859907
457,6.97803,6.97803,6.97803,0,0.00697803,0,0.00697803,0,0.00697803,6.97803,0,0.00697803
458,6.0772,6.0772,6.0772,0,0.0060772,0,0.0060772,0,0.0060772,6.0772,0,0.0060772
459,5.44842,5.44842,5.44842,0,0.00544842,0,0.00544842,0,0.00544842,5.44842,0,0.00544842
460,5.25207,5.25207,5.25207,0,0.00525207,0,0.00525207,0,0.00525207,5.25207,0,0.00525207
461,5.29104,5.29104,5.29104,0,0.00529104,0,0.00529104,0,0.00529104,5.29104,0,0.00529104
462,5.67475,5.67475,5.67475,0,0.00567475,0,0.00567475,0,0.00567475,5.67475,0,0.00567475
463,6.00381,6.00381,6.00381,0,0.00600381,0,0.00600381,0,0.00600381,6.00381,0,0.00600381
464,1.96726,0.651797,0.651797,0,0.00196726,0,0.000651797,0,0.000651797,0.651797,0,0.000651797
465,2.32981,0.495504,0.495504,0,0.00232981,0,0.000495504,0,0.000495504,0.495504,0,0.000495504
466,2.93914,1.54553,1.54553,0,0.00293914,0,0.00154553,0,0.00154553,1.54553,0,0.00154553
467,1.98244,0,0,0,0.00198244,0,0,0,0,-2.08532,0.00208532,0
468,2.32914,0,0,0,0.00232914,0,0,0,0,-1.04768,0.00104768,0
469,2.79741,0.0489152,0.0489152,0,0.00279741,0,4.89E-05,0,4.89E-05,0.978303,0,0.000978303
470,3.74299,2.41982,2.41982,0,0.00374299,0,0.00241982,0,0.00241982,4.31796,0,0.00431796
471,6.34239,10.8837,10.8837,0,0.00634239,0,0.0108837,0,0.0108837,10.8837,0,0.0108837
472,7.71255,12.4789,12.4789,0,0.00771255,0,0.0124789,0,0.0124789,12.4789,0,0.0124789
473,15.4887,16.759,16.759,0,0.0154887,0,0.016759,0,0.016759,16.759,0,0.016759
474,16.4461,17.6418,17.6418,0,0.0164461,0,0.0176418,0,0.0176418,17.6418,0,0.0176418
475,16.7345,16.8264,16.8264,0,0.0167345,0,0.0168264,0,0.0168264,16.8264,0,0.0168264
476,15.5254,15.5254,15.5254,0,0.0155254,0,0.0155254,0,0.0155254,15.5254,0,0.0155254
477,13.98,13.98,13.98,0,0.01398,0,0.01398,0,0.01398,13.98,0,0.01398
478,12.2788,12.2788,12.2788,0,0.0122788,0,0.0122788,0,0.0122788,12.2788,0,0.0122788
479,9.68276,9.68276,9.68276,0,0.00968276,0,0.00968276,0,0.00968276,9.68276,0,0.00968276
480,7.59407,7.59407,7.59407,0,0.00759407,0,0.00759407,0,0.00759407,7.59407,0,0.00759407
481,6.13866,6.13866,6.13866,0,0.00613866,0,0.00613866,0,0.00613866,6.13866,0,0.00613866
482,5.43344,5.43344,5.43344,0,0.00543344,0,0.00543344,0,0.00543344,5.43344,0,0.00543344
483,5.09169,5.09169,5.09169,0,0.00509169,0,0.00509169,0,0.00509169,5.09169,0,0.00509169
484,5.09769,5.09769,5.09769,0,0.00509769,0,0.00509769,0,0.00509769,5.09769,0,0.00509769
485,5.53086,5.53086,5.53086,0,0.00553086,0,0.00553086,0,0.00553086,5.53086,0,0.00553086
486,6.99002,6.99002,6.99002,0,0.00699002,0,0.00699002,0,0.00699002,6.99002,0,0.00699002
487,8.96618,8.96618,8.96618,0,0.00896618,0,0.00896618,0,0.00896618,8.96618,0,0.00896618
488,7.51841,7.51841,7.51841,0,0.00751841,0,0.00751841,0,0.00751841,7.51841,0,0.00751841
489,4.219,4.16394,4.16394,0,0.004219,0,0.00416394,0,0.00416394,4.16394,0,0.00416394
490,2.43272,1.27274,1.27274,0,0.00243272,0,0.00127274,0,0.00127274,1.27274,0,0.00127274
491,2.23938,0.91301,0.91301,0,0.00223938,0,0.00091301,0,0.00091301,0.91301,0,0.00091301
492,2.92363,2.90421,2.90421,0,0.00292363,0,0.00290421,0,0.00290421,2.90421,0,0.00290421
493,3.55611,4.44669,4.44669,0,0.00355611,0,0.00444669,0,0.00444669,4.44669,0,0.00444669
494,7.02345,7.85321,7.85321,0,0.00702345,0,0.00785321,0,0.00785321,7.85321,0,0.00785321
495,8.61053,9.18322,9.18322,0,0.00861053,0,0.00918322,0,0.00918322,9.18322,0,0.00918322
496,11.067,11.067,11.067,0,0.011067,0,0.011067,0,0.011067,11.067,0,0.011067
497,15.8304,15.8304,15.8304,0,0.0158304,0,0.0158304,0,0.0158304,15.8304,0,0.0158304
498,17.3173,17.3173,17.3173,0,0.0173173,0,0.0173173,0,0.0173173,17.3173,0,0.0173173
499,16.328,16.328,16.328,0,0.016328,0,0.016328,0,0.016328,16.328,0,0.016328
500,15.018,15.018,15.018,0,0.015018,0,0.015018,0,0.015018,15.018,0,0.015018
501,13.6203,13.6203,13.6203,0,0.0136203,0,0.0136203,0,0.0136203,13.6203,0,0.0136203
502,11.9655,11.9655,11.9655,0,0.0119655,0,0.0119655,0,0.0119655,11.9655,0,0.0119655
503,9.97129,9.97129,9.97129,0,0.00997129,0,0.00997129,0,0.00997129,9.97129,0,0.00997129
504,7.92832,7.92832,7.92832,0,0.00792832,0,0.00792832,0,0.00792832,7.92832,0,0.00792832
505,6.45642,6.45642,6.45642,0,0.00645642,0,0.00645642,0,0.00645642,6.45642,0,0.00645642
506,5.77968,5.77968,5.77968,0,0.00577968,0,0.00577968,0,0.00577968,5.77968,0,0.00577968
507,5.36149,5.36149,5.36149,0,0.00536149,0,0.00536149,0,0.00536149,5.36149,0,0.00536149
508,5.32477,5.32477,5.32477,0,0.00532477,0,0.00532477,0,0.00532477,5.32477,0,0.00532477
509,5.72871,5.72871,5.72871,0,0.00572871,0,0.00572871,0,0.00572871,5.72871,0,0.00572871
510,7.18113,7.18113,7.18113,0,0.00718113,0,0.00718113,0,0.00718113,7.18113,0,0.00718113
511,9.09969,9.09969,9.09969,0,0.00909969,0,0.00909969,0,0.00909969,9.09969,0,0.00909969
512,8.99658,8.99658,8.99658,0,0.00899658,0,0.00899658,0,0.00899658,8.99658,0,0.00899658
513,5.85798,5.85798,5.85798,0,0.00585798,0,0.00585798,0,0.00585798,5.85798,0,0.00585798
514,1.4755,0,0,0,0.0014755,0,0,0,0,-1.75381,0.00175381,0
515,0.677969,0,0,0,0.000677969,0,0,0,0,-5.82166,0.00582166,0
516,0.913156,0,0,0,0.000913156,0,0,0,0,-4.63427,0.00463427,0
517,0.244486,0,0,0,0.000244486,0,0,0,0,-4.77257,0.00477257,0
518,2.67422,0.223022,0.223022,0,0.00267422,0,0.000223022,0,0.000223022,4.46043,0,0.00446043
519,3.96272,0.389662,0.389662,0,0.00396272,0,0.000389662,0,0.000389662,7.79324,0,0.00779324
520,5.64657,7.05166,7.05166,0,0.00564657,0,0.00705166,0,0.00705166,10.7372,0,0.0107372
